/ID	Name	Year Published	Min Players	Max Players	Play Time	Min Age	Users Rated	Rating Average	BGG Rank	Complexity Average	Owned Users	Mechanics	Domains
248490	Atlantis Rising (Second Edition)	2019	1	7	120	10	1542	7.85	818	2.44	3106	Cooperative Game. Dice Rolling. Push Your Luck. Solo / Solitaire Game. Variable Player Powers. Worker Placement	Family Games. Strategy Games
244608	Menara	2018	1	4	60	8	2114	7.47	819	1.60	3630	Cooperative Game. Physical Removal. Stacking and Balancing	Family Games
204472	Sub Terra	2017	1	6	60	10	2946	7.37	820	2.14	4886	Action Points. Cooperative Game. Dice Rolling. Grid Movement. Map Addition. Modular Board. Point to Point Movement. Push Your Luck. Tile Placement. Variable Player Powers	Thematic Games
200954	Fields of Green	2016	2	4	45	12	3190	7.19	821	2.63	5486	Card Drafting. Simultaneous Action Selection. Tile Placement. Variable Phase Order	Strategy Games
178336	World's Fair 1893	2016	2	4	45	10	3182	7.20	822	1.99	5222	Area Majority / Influence. Card Drafting. Set Collection	Family Games. Strategy Games
214029	SpaceCorp	2018	1	4	240	12	1712	7.71	823	2.95	3395	Hand Management. Point to Point Movement. Solo / Solitaire Game	Strategy Games
230080	Majesty: For the Realm	2017	2	4	40	7	5088	6.99	824	1.73	6494	Card Drafting. Set Collection. Victory Points as a Resource	Family Games
45986	Stronghold	2009	2	4	120	10	3380	7.16	825	3.69	5080	Action Points. Area Majority / Influence. Point to Point Movement. Team-Based Game. Variable Player Powers	Strategy Games
272738	Jaws	2019	2	4	60	12	2892	7.32	826	2.16	7936	Area Movement. Card Play Conflict Resolution. Hidden Movement. Map Reduction. Modular Board. Player Elimination. Secret Unit Deployment. Team-Based Game. Variable Player Powers	Thematic Games
1301	Netrunner	1996	2	2	45	10	2328	7.44	827	2.93	3241	Action Points	Customizable Games
66056	Rivals for Catan	2010	2	2	120	10	5882	6.98	828	2.33	12706	Card Drafting. Dice Rolling. Hand Management	Strategy Games
185589	Islebound	2016	2	4	120	13	3112	7.19	829	2.73	6016	Area Majority / Influence. Area Movement. Dice Rolling. Drafting. End Game Bonuses. Increase Value of Unchosen Resources. Modular Board. Pick-up and Deliver. Push Your Luck. Worker Placement	Strategy Games
60	Vinci	1999	3	6	90	14	3943	7.09	830	2.78	3723	Area Majority / Influence. Area Movement. Increase Value of Unchosen Resources. Variable Player Powers	Strategy Games
22825	Tide of Iron	2007	2	4	120	12	3739	7.21	831	3.46	5973	Action Points. Dice Rolling. Hand Management. Hexagon Grid. Modular Board. Team-Based Game. Time Track	Wargames
216600	Fantastic Factories	2019	1	5	60	14	2080	7.50	832	2.22	3855	Card Drafting. Dice Rolling. Hand Management. Set Collection. Simultaneous Action Selection. Solo / Solitaire Game. Worker Placement with Dice Workers	Strategy Games
141517	A Study in Emerald	2013	2	5	90	13	3120	7.19	833	3.44	3359	Area Majority / Influence. Card Drafting. Deck Bag and Pool Building. Hand Management. Point to Point Movement. Team-Based Game	Strategy Games
1822	Wilderness War	2001	2	2	180	12	1686	7.72	834	3.30	3855	Campaign / Battle Card Driven. Dice Rolling. Point to Point Movement	Wargames
258210	Blitzkrieg!: World War Two in 20 Minutes	2019	1	2	45	14	1639	7.71	835	1.76	2778	Area Majority / Influence. Deck Bag and Pool Building. Hand Management. Kill Steal. Race. Solo / Solitaire Game. Take That. Tug of War	Strategy Games. Wargames
293014	Nidavellir	2020	2	5	60	10	1434	7.95	836	2.21	2485	Card Drafting. Constrained Bidding. Set Collection. Simultaneous Action Selection. Turn Order: Auction. Victory Points as a Resource	Family Games. Strategy Games
245961	Fleet: The Dice Game	2018	1	4	45	8	1532	7.75	837	2.68	3100	Dice Rolling. Paper-and-Pencil. Solo / Solitaire Game	Strategy Games
75449	Firenze	2010	2	4	60	12	2749	7.24	838	2.55	3400	Increase Value of Unchosen Resources. Set Collection	Family Games. Strategy Games
157809	Nations: The Dice Game	2014	1	4	40	14	4905	6.97	839	2.01	5332	Dice Rolling. Events. Push Your Luck. Re-rolling and Locking. Turn Order: Stat-Based. Variable Set-up	Family Games. Strategy Games
218121	Dice Hospital	2018	1	4	90	10	3095	7.21	840	2.29	5496	Action Points. Dice Rolling. Drafting. Hexagon Grid. Modular Board. Solo / Solitaire Game. Variable Phase Order. Worker Placement	Family Games. Strategy Games
1382	Winner's Circle	2001	2	6	60	10	5054	6.97	841	1.61	5006	Betting and Bluffing. Roll / Spin and Move	Family Games
238992	Call to Adventure	2019	1	4	60	9	3281	7.26	842	2.01	6725	Deck Bag and Pool Building. Dice Rolling. Set Collection. Solo / Solitaire Game. Storytelling	Thematic Games
171233	The Big Book of Madness	2015	2	5	90	12	5646	6.96	843	2.70	9773	Cooperative Game. Deck Bag and Pool Building. Hand Management. Player Elimination. Variable Player Powers	Strategy Games
198740	Lovecraft Letter	2017	2	6	15	10	2974	7.23	844	1.47	5613	Hand Management. Player Elimination	Party Games
306735	Under Falling Skies	2020	1	1	40	12	1261	8.06	845	2.46	3475	Dice Rolling. Modular Board. Once-Per-Game Abilities. Re-rolling and Locking. Scenario / Mission / Campaign Game. Solo / Solitaire Game. Square Grid. Sudden Death Ending. Variable Set-up. Worker Placement. Worker Placement with Dice Workers	Strategy Games
198454	When I Dream	2016	4	10	40	8	4035	7.07	846	1.15	7096	Communication Limits. Memory. Role Playing. Storytelling. Team-Based Game	Party Games
112	Condottiere	1995	2	6	45	14	8609	6.83	847	1.96	10998	Area Majority / Influence. Auction/Bidding. Constrained Bidding. Hand Management	Strategy Games
191231	Via Nebula	2016	2	4	60	12	3841	7.06	848	2.24	5356	Action Points. Network and Route Building. Pick-up and Deliver	Family Games. Strategy Games
136991	Loony Quest	2015	2	5	30	8	5503	6.94	849	1.19	8681	Line Drawing	Family Games
235488	Istanbul: The Dice Game	2017	2	4	40	8	3167	7.18	850	1.74	4998	Action Points. Dice Rolling. Set Collection	Family Games
55427	Mr. Jack in New York	2009	2	2	30	14	2980	7.22	851	2.54	4403	Grid Movement. Variable Player Powers	Strategy Games
244331	Blue Lagoon	2018	2	4	45	8	2955	7.22	852	2.03	4414	Area Majority / Influence. Chaining. Connections. End Game Bonuses. Hexagon Grid. Network and Route Building. Score-and-Reset Game. Set Collection. Variable Set-up	Abstract Games. Family Games
25568	Metropolys	2008	2	4	45	8	4007	7.03	853	2.21	3874	Area Majority / Influence. Auction/Bidding	Strategy Games
245643	Luxor	2018	2	4	45	8	2945	7.22	854	1.95	4238	Hand Management. Modular Board. Race. Set Collection	Family Games
130176	Tales & Games: The Hare & the Tortoise	2011	2	5	20	7	3646	7.09	855	1.38	6205	Betting and Bluffing. Hand Management	Family Games
8203	Hey. That's My Fish!	2003	2	4	20	8	19369	6.70	856	1.46	24683	Grid Movement. Hexagon Grid. Map Reduction. Modular Board	Abstract Games. Family Games
253284	Ticket to Ride: New York	2018	2	4	15	8	4523	7.01	857	1.28	9834	Card Drafting. Hand Management. Network and Route Building. Set Collection	Family Games
67492	Battles of Westeros	2010	2	2	120	12	2802	7.27	858	3.21	5079	Campaign / Battle Card Driven. Dice Rolling. Hand Management. Modular Board. Once-Per-Game Abilities. Variable Player Powers	Thematic Games. Wargames
35052	Axis & Allies Anniversary Edition	2008	2	6	360	12	2594	7.43	859	3.10	4201	Area Majority / Influence. Area Movement. Dice Rolling. Team-Based Game	Wargames
551	Battle Cry	1999	2	2	45	10	3422	7.16	860	2.10	4287	Command Cards. Dice Rolling. Hand Management. Modular Board	Wargames
97903	Terror in Meeple City	2013	2	4	45	8	7130	6.86	861	1.48	11146	Area Movement. Flicking. Set Collection. Variable Player Powers	Family Games
18100	China	2005	3	5	45	12	4338	6.99	862	2.29	4425	Area Majority / Influence. Card Drafting. End Game Bonuses. Hand Management. Network and Route Building	Strategy Games
6830	Zendo	2001	3	5	60	8	2690	7.25	863	2.54	2903	Induction. Pattern Recognition. Simultaneous Action Selection	Abstract Games
266830	Q.E.	2019	3	5	45	8	1841	7.51	864	1.73	3530	Auction/Bidding. Auction: Sealed Bid. End Game Bonuses. Memory. Set Collection	Party Games. Strategy Games
135382	Shadowrun: Crossfire	2014	1	4	60	13	3374	7.17	865	2.82	5450	Cooperative Game. Deck Bag and Pool Building. Legacy Game. Variable Player Powers	Thematic Games
163154	Falling Sky: The Gallic Revolt Against Caesar	2016	1	4	360	14	1389	7.91	866	4.01	3816	Area Majority / Influence. Area Movement. Campaign / Battle Card Driven. Dice Rolling. Movement Points. Simulation. Solo / Solitaire Game. Variable Phase Order. Variable Player Powers	Wargames
177524	ICECOOL	2016	2	4	30	6	8195	6.83	867	1.02	13686	Area Movement. Flicking. Take That	Children's Games. Family Games
122522	Smash Up	2012	2	4	45	12	23609	6.75	868	2.06	38752	Area Majority / Influence. Deck Construction. Hand Management. Take That. Variable Player Powers. Variable Set-up	Strategy Games
127518	A Distant Plain	2013	1	4	300	12	1431	7.87	869	3.82	3894	Area Majority / Influence. Area Movement. Dice Rolling. Solo / Solitaire Game. Variable Phase Order. Variable Player Powers	Wargames
242804	Lowlands	2018	2	4	100	12	2048	7.44	870	3.02	3351	Action Points. Set Collection. Tile Placement. Worker Placement	Strategy Games
217449	NMBR 9	2017	1	4	20	8	5704	6.91	871	1.22	7490	Bingo. Pattern Building. Simultaneous Action Selection. Tile Placement	Abstract Games. Family Games
40793	Dice Town	2009	2	5	45	10	6793	6.86	872	1.69	8181	Catch the Leader. Dice Rolling. Set Collection. Simultaneous Action Selection	Family Games
197070	Massive Darkness	2017	1	6	120	14	3998	7.24	873	2.55	9003	Action Points. Cooperative Game. Dice Rolling. Hand Management. Modular Board. Variable Player Powers	Thematic Games
210296	DinoGenics	2019	1	5	120	14	1586	7.74	874	2.92	3001	Dice Rolling. Events. Hand Management. Set Collection. Solo / Solitaire Game. Tile Placement. Turn Order: Stat-Based. Worker Placement	Thematic Games
159473	Quartermaster General	2014	2	6	90	12	2380	7.37	875	2.30	2716	Area Majority / Influence. Campaign / Battle Card Driven. Hand Management. Team-Based Game	Strategy Games. Wargames
35497	Fauna	2008	2	6	60	8	4019	7.03	876	1.48	4651	Betting and Bluffing	Family Games
279537	The Search for Planet X	2020	1	4	60	13	1068	8.22	877	2.46	2372	Action Points. Deduction. End Game Bonuses. Solo / Solitaire Game. Time Track	Strategy Games
275467	Letter Jam	2019	2	6	45	10	2403	7.31	878	2.05	4399	Communication Limits. Cooperative Game	Family Games
229892	Container: 10th Anniversary Jumbo Edition!	2018	3	5	90	13	1495	7.72	879	2.95	2680	Auction/Bidding. Closed Economy Auction. Commodity Speculation. Loans. Pick-up and Deliver. Set Collection	Strategy Games
175324	Fog of Love	2017	2	2	120	17	5343	6.95	880	2.25	11943	Communication Limits. Hand Management. Role Playing. Semi-Cooperative Game. Simulation. Simultaneous Action Selection. Storytelling	Thematic Games
823	The Lord of the Rings	2000	2	5	90	12	14282	6.75	881	2.56	23348	Cooperative Game. Dice Rolling. Hand Management. Set Collection. Variable Player Powers	Thematic Games
218509	Empires of the Void II	2018	2	5	180	13	1837	7.55	882	3.46	4307	Action Points. Area Majority / Influence. Dice Rolling. Follow. Hand Management. Modular Board. Pick-up and Deliver. Point to Point Movement. Variable Player Powers	Strategy Games
8045	Princes of the Renaissance	2003	3	6	180	12	2167	7.37	883	3.51	3037	Area Majority / Influence. Auction/Bidding. Dice Rolling. Variable Player Powers	Strategy Games
142326	Eight-Minute Empire: Legends	2013	2	4	32	13	4547	6.97	884	1.98	7366	Area Majority / Influence. Area Movement. Campaign / Battle Card Driven. Card Drafting. Modular Board. Set Collection. Variable Player Powers	Family Games. Strategy Games
221	Ikusa	1986	2	5	360	12	4894	7.02	885	2.95	8253	Area Majority / Influence. Area Movement. Auction/Bidding. Dice Rolling. Multiple-Lot Auction. Simultaneous Action Selection	Thematic Games. Wargames
91536	Quarriors!	2011	2	4	30	14	13151	6.76	886	1.97	17126	Card Drafting. Deck Bag and Pool Building. Dice Rolling	Strategy Games
71671	Yggdrasil	2011	1	6	90	13	3764	7.05	887	2.60	4012	Action Points. Cooperative Game. Dice Rolling. Set Collection. Variable Player Powers	Strategy Games. Thematic Games
164949	Time of Crisis: The Roman Empire in Turmoil. 235-284 AD	2017	2	4	180	14	1656	7.66	888	2.94	2771	Action Points. Area Movement. Campaign / Battle Card Driven. Card Drafting. Deck Bag and Pool Building. Dice Rolling. Hand Management	Strategy Games. Wargames
94246	1812: The Invasion of Canada	2012	2	5	90	10	2214	7.34	889	2.18	2880	Area Movement. Campaign / Battle Card Driven. Dice Rolling. Team-Based Game. Variable Player Powers	Strategy Games. Wargames
164265	Witness	2014	4	4	15	13	2401	7.28	890	1.48	3687	Communication Limits. Cooperative Game. Memory. Storytelling	Party Games. Thematic Games
21523	Runebound: Second Edition	2005	2	6	240	12	7753	6.88	891	2.68	10171	Area Movement. Card Drafting. Dice Rolling. Role Playing. Variable Player Powers	Thematic Games
207336	Honsh	2016	2	5	30	8	4317	6.99	892	1.95	6972	Auction/Bidding. Hand Management. Melding and Splaying	Family Games
153065	Linko!	2014	2	5	20	10	4116	7.00	893	1.40	6403	Card Drafting. Hand Management. Set Collection	Family Games
152162	Diamonds: Second Edition	2014	2	6	30	8	4896	6.93	894	1.55	7389	Hand Management. Trick-taking	Family Games
229265	Wendake	2017	1	4	120	14	1758	7.57	895	3.60	2993	Area Majority / Influence. Area Movement. Highest-Lowest Scoring. Set Collection. Variable Player Powers. Worker Placement	Strategy Games
23540	1889: History of Shikoku Railways	2004	2	6	210	14	1147	8.04	896	3.95	980	Auction/Bidding. Market. Network and Route Building. Ownership. Stock Holding. Tile Placement. Victory Points as a Resource	Strategy Games
227515	Riverboat	2017	2	4	90	10	1861	7.50	897	2.89	2931	Card Drafting. Set Collection. Tile Placement	Strategy Games
1608	Ambush!	1983	1	1	240	12	2184	7.45	898	3.25	4618	Action Points. Dice Rolling. Grid Movement. Hexagon Grid. Line of Sight. Movement Points. Paper-and-Pencil. Ratio / Combat Results Table. Scenario / Mission / Campaign Game. Secret Unit Deployment. Simulation. Solo / Solitaire Game. Variable Set-up	Wargames
5737	Domaine	2003	2	4	60	12	4279	7.00	899	2.72	5051	Enclosure. Hand Management. Modular Board	Strategy Games
277085	Love Letter	2019	2	6	20	10	1694	7.67	900	1.15	3736	Hand Management. Player Elimination. Score-and-Reset Game	Family Games. Party Games
68264	No Retreat! The Russian Front	2011	2	2	360	14	1473	7.78	901	3.12	3142	Campaign / Battle Card Driven. Dice Rolling. Hexagon Grid. Ratio / Combat Results Table. Simulation	Wargames
182694	Watson & Holmes	2015	2	7	75	12	2251	7.36	902	2.19	4849	Auction/Bidding. Modular Board. Player Elimination. Simultaneous Action Selection. Variable Player Powers	Thematic Games
1634	Warhammer Quest	1995	1	4	120	12	2373	7.45	903	2.69	3100	Cooperative Game. Dice Rolling. Modular Board. Role Playing	Thematic Games
134352	Two Rooms and a Boom	2013	6	30	20	8	4297	7.01	904	1.43	7152	Acting. Elapsed Real Time Ending. Team-Based Game. Variable Player Powers. Voting	Party Games
294484	Unmatched: Cobble & Fog	2020	2	4	40	9	938	8.47	905	2	2665	Area Movement. Hand Management. Line of Sight. Take That. Team-Based Game. Variable Player Powers	Strategy Games
194880	Dream Home	2016	2	4	30	7	5534	6.92	906	1.67	8312	Card Drafting. Memory. Pattern Building. Set Collection. Variable Phase Order	Family Games
244654	Wildlands	2018	2	4	60	14	2441	7.31	907	2.09	3784	Area Movement. Hand Management. Interrupts. Kill Steal. Secret Unit Deployment. Variable Player Powers	Strategy Games
137649	Level 7 \91\Omega Protocol\93\	2013	2	6	90	14	1971	7.46	908	3.10	3849	Action Points. Dice Rolling. Grid Movement. Modular Board. Player Elimination. Scenario / Mission / Campaign Game. Team-Based Game. Variable Player Powers	Strategy Games. Thematic Games
156091	Sons of Anarchy: Men of Mayhem	2014	3	4	90	13	2567	7.29	909	2.53	5584	Action Points. Area Majority / Influence. Dice Rolling. Events. Force Commitment. Modular Board. Take That. Trading. Turn Order: Claim Action. Variable Player Powers. Variable Set-up	Thematic Games
27364	Caylus Magna Carta	2007	2	4	75	10	4831	6.92	910	2.87	6561	Hand Management. Worker Placement	Strategy Games
184151	Legend of the Five Rings: The Card Game	2017	2	2	90	14	2199	7.49	911	3.99	5109	Action Points. Hand Management. Secret Unit Deployment. Variable Player Powers	Customizable Games
248065	Zombicide: Invader	2019	1	6	60	14	1507	7.93	912	2.38	4239	Action Points. Cooperative Game. Dice Rolling. Modular Board. Scenario / Mission / Campaign Game. Variable Player Powers	Strategy Games. Thematic Games
183571	Deep Space D-6	2015	1	1	30	10	2596	7.29	913	1.66	5882	Dice Rolling. Solo / Solitaire Game. Worker Placement. Worker Placement with Dice Workers	Thematic Games
216092	Unlock!: Escape Adventures - Squeek & Sausage	2017	1	6	75	10	2609	7.20	914	2.13	3877	Cooperative Game. Storytelling	Thematic Games
284760	Disney Villainous: Evil Comes Prepared	2019	2	3	60	10	1666	7.73	915	2.22	7312	Hand Management. Take That. Variable Player Powers	Family Games
17329	Animal Upon Animal	2005	2	4	15	4	7126	6.82	916	1.05	11144	Dice Rolling. Stacking and Balancing	Children's Games
17396	Manoeuvre	2008	2	2	60	12	2332	7.29	917	2.11	3114	Campaign / Battle Card Driven. Dice Rolling. Grid Movement. Hand Management. Modular Board. Square Grid. Variable Player Powers	Wargames
124	Primordial Soup	1997	3	4	90	12	4547	6.94	918	2.73	5355	Bias. Dice Rolling. Grid Movement. Variable Player Powers	Strategy Games
176544	Automania	2015	2	4	90	12	2171	7.32	919	2.74	2671	Card Drafting. Tile Placement. Variable Player Powers. Worker Placement	Strategy Games
254386	Raccoon Tycoon	2018	2	5	90	8	2076	7.40	920	2.14	3956	Auction/Bidding. Auction: Turn Order Until Pass. Commodity Speculation. Market. Set Collection	Family Games
223750	Hardback	2018	1	5	90	10	2224	7.33	921	2.11	5267	Cooperative Game. Deck Bag and Pool Building. Delayed Purchase. Push Your Luck	Family Games. Strategy Games
121410	Steam Park	2013	2	4	60	10	5506	6.88	922	2.12	8483	Card Drafting. Dice Rolling. Memory. Modular Board	Family Games
187377	Vikings Gone Wild	2017	2	4	90	10	3075	7.22	923	2.22	5490	Deck Bag and Pool Building. Hand Management	Strategy Games
44163	Power Grid: Factory Manager	2009	2	5	60	12	5800	6.85	924	3.00	6804	Auction/Bidding. Commodity Speculation	Strategy Games
217861	Paper Tales	2017	2	5	30	12	3362	7.07	925	2.12	5166	Card Drafting. Card Play Conflict Resolution. Drafting. End Game Bonuses. Hand Management. Secret Unit Deployment. Simultaneous Action Selection. Tech Trees / Tech Tracks	Strategy Games
199966	Kingsburg (Second Edition)	2017	2	5	120	10	1827	7.53	926	2.48	3456	Dice Rolling. Worker Placement. Worker Placement with Dice Workers	Strategy Games
104020	Vanuatu	2011	2	5	90	12	2546	7.21	927	3.33	2315	Auction/Bidding. Grid Movement. Market. Modular Board. Tile Placement. Variable Phase Order. Worker Placement	Strategy Games
221318	Whistle Stop	2017	2	5	75	13	2903	7.14	928	2.80	4611	Action Points. Pick-up and Deliver. Set Collection. Tile Placement	Strategy Games
327	Loopin' Louie	1992	2	4	10	4	8400	6.78	929	1.05	10490	Player Elimination	Children's Games
183880	Risk: Star Wars Edition	2015	2	4	45	10	3700	7.04	930	1.85	8710	Area Majority / Influence. Area Movement. Campaign / Battle Card Driven. Dice Rolling. Hand Management. Variable Player Powers	Thematic Games
833	For the People	1998	2	2	360	12	1498	7.74	931	3.71	4149	Campaign / Battle Card Driven. Dice Rolling. Point to Point Movement. Simulation	Wargames
24068	Fangs	2005	4	8	60	10	7993	6.82	932	1.82	8542	Dice Rolling. Hidden Roles. Player Elimination. Team-Based Game. Variable Player Powers	Party Games
16992	Tsuro	2004	2	8	20	8	23341	6.67	933	1.24	32952	Hand Management. Network and Route Building. Player Elimination. Tile Placement	Abstract Games. Family Games
95103	Fortune and Glory: The Cliffhanger Game	2011	1	8	240	12	3533	7.10	934	2.88	6077	Area Movement. Cooperative Game. Dice Rolling. Pick-up and Deliver. Push Your Luck. Roll / Spin and Move. Variable Player Powers	Thematic Games
34084	Witch's Brew	2008	3	5	45	9	3656	7.01	935	1.87	3745	Hand Management. Simultaneous Action Selection	Family Games. Strategy Games
37628	Haggis	2010	2	3	45	13	3917	6.97	936	2.12	5838	Betting and Bluffing. Hand Management. Ladder Climbing. Trick-taking	Strategy Games
195314	Herbaceous	2017	1	4	20	8	3396	7.10	937	1.19	6191	Push Your Luck. Set Collection. Solo / Solitaire Game	Family Games
175199	Mottainai	2015	2	5	30	13	3491	7.03	938	3.09	6673	Card Drafting. Follow. Hand Management. Set Collection. Team-Based Game. Variable Phase Order	Strategy Games
247236	Duelosaur Island	2018	1	2	45	10	2583	7.22	939	2.35	6881	Card Drafting. Dice Rolling. Hand Management. Income. Set Collection	Strategy Games
206480	Imperial Struggle	2020	2	2	240	12	1002	8.38	940	3.87	3006	Area Majority / Influence. Campaign / Battle Card Driven. Card Drafting. Point to Point Movement. Secret Unit Deployment. Simulation	Strategy Games. Wargames
145639	Coconuts	2013	2	4	20	6	3712	7.03	941	1.04	5760	Push Your Luck. Take That	Children's Games. Family Games
228504	Cat Lady	2017	2	4	30	8	3455	7.08	942	1.48	5737	Card Drafting. Set Collection	Family Games
151007	Pathfinder Adventure Card Game: Skull & Shackles - Base Set	2014	1	4	90	13	2413	7.31	943	2.95	6307	Cooperative Game. Deck Bag and Pool Building. Dice Rolling. Role Playing. Scenario / Mission / Campaign Game. Variable Player Powers	Customizable Games. Thematic Games
50768	Ninjato	2011	2	4	60	12	2606	7.20	944	2.76	2772	Area Majority / Influence. Hand Management. Push Your Luck. Set Collection. Worker Placement	Strategy Games
283863	The Magnificent	2019	1	4	90	14	1575	7.62	945	3.14	2502	Card Drafting. Contracts. Dice Rolling. Drafting. End Game Bonuses. Grid Coverage. Movement Points. Set Collection. Solo / Solitaire Game. Square Grid. Tile Placement. Track Movement. Turn Order: Stat-Based. Variable Player Powers	Strategy Games
146312	Ghost Fightin' Treasure Hunters	2013	2	4	30	8	2849	7.17	946	1.65	6434	Cooperative Game. Dice Rolling. Pick-up and Deliver. Roll / Spin and Move	Children's Games. Family Games
244114	Yellow & Yangtze	2018	2	4	90	14	1266	7.86	947	3.12	2069	Area Majority / Influence. Hand Management. Hexagon Grid. Hidden Victory Points. Highest-Lowest Scoring. Set Collection. Tile Placement	Strategy Games
121297	Fleet	2012	2	4	45	10	4575	6.92	948	2.24	6428	Auction/Bidding. Hand Management	Strategy Games
195162	Plague Inc.: The Board Game	2017	1	4	60	14	2558	7.51	949	2.17	4695	Area Majority / Influence. Hand Management. Network and Route Building. Simulation. Take That. Tile Placement. Worker Placement	Strategy Games
140933	Blueprints	2013	2	4	30	14	6137	6.83	950	1.69	8103	Dice Rolling. Pattern Building. Set Collection	Family Games
154246	La Isla	2014	2	4	60	10	4957	6.89	951	2.25	7964	Action Queue. Enclosure. Hand Management. Modular Board. Set Collection. Simultaneous Action Selection	Family Games. Strategy Games
681	Quarto	1991	2	2	20	8	5877	6.86	952	1.94	9156	I Cut You Choose. Pattern Building. Pattern Recognition	Abstract Games
8989	Hansa	2004	2	4	60	10	4939	6.88	953	2.34	5813	Action Points. Area Majority / Influence. Pick-up and Deliver. Point to Point Movement. Set Collection	Strategy Games
204836	Escape Room: The Game	2016	3	5	60	16	3236	7.06	954	2.26	6962	Cooperative Game	Family Games
91080	Andean Abyss	2012	1	4	360	12	1648	7.60	955	3.78	3132	Area Majority / Influence. Area Movement. Campaign / Battle Card Driven. Dice Rolling. Solo / Solitaire Game. Variable Phase Order. Variable Player Powers	Wargames
37836	Julius Caesar: Caesar. Pompey. and the Roman Civil War	2010	2	2	120	12	1407	7.77	956	2.45	2206	Campaign / Battle Card Driven. Dice Rolling. Hand Management. Point to Point Movement. Secret Unit Deployment. Simulation. Simultaneous Action Selection	Wargames
157001	Trains: Rising Sun	2014	2	4	45	12	1722	7.48	957	2.44	3674	Deck Bag and Pool Building. Hand Management. Network and Route Building	Strategy Games
42910	Peloponnes	2009	1	5	45	10	2741	7.12	958	2.38	2875	Auction/Bidding. Solo / Solitaire Game. Tile Placement. Variable Player Powers	Strategy Games
278	Catan Card Game	1996	2	2	120	10	13018	6.72	959	2.45	21954	Card Drafting. Dice Rolling. Hand Management. Trading	Strategy Games
30381	Hamburgum	2007	2	5	75	12	3106	7.06	960	3.08	3338	Rondel. Set Collection	Strategy Games
191300	Archaeology: The New Expedition	2016	2	5	20	10	2804	7.15	961	1.29	4546	Card Drafting. Push Your Luck. Set Collection	Family Games
91873	Strasbourg	2011	3	5	60	12	2500	7.17	962	2.74	2668	Area Majority / Influence. Auction/Bidding. Auction: Once Around. Pattern Building. Tile Placement	Strategy Games
196526	Coffee Roaster	2015	1	1	30	12	1586	7.56	963	2.15	3368	Deck Bag and Pool Building. Push Your Luck. Solo / Solitaire Game	Strategy Games
181796	The Prodigals Club	2015	2	5	100	14	2102	7.31	964	3.27	4174	Action Points. Hand Management. Highest-Lowest Scoring. Worker Placement	Strategy Games
163642	Chimera Station	2017	2	4	90	13	2140	7.30	965	3.14	3668	Tile Placement. Turn Order: Claim Action. Variable Player Powers. Worker Placement. Worker Placement. Different Worker Types	Strategy Games
257518	Claustrophobia 1643	2019	2	2	90	14	1151	8.11	966	2.58	3281	Dice Rolling. Grid Movement. Modular Board. Variable Player Powers	Thematic Games
300322	Hallertau	2020	1	4	140	12	979	8.25	967	3.31	2277	Advantage Token. Automatic Resource Growth. Contracts. End Game Bonuses. Hand Management. Income. Increase Value of Unchosen Resources. Modular Board. Solo / Solitaire Game. Turn Order: Claim Action. Worker Placement	Strategy Games
38823	Conflict of Heroes: Storms of Steel! - Kursk 1943	2009	1	4	120	12	1443	7.71	968	3.11	2508	Action Points. Dice Rolling. Hexagon Grid. Modular Board. Simulation	Wargames
145371	Three Kingdoms Redux	2014	3	3	165	14	1188	7.92	969	4.04	2106	Area Majority / Influence. Auction/Bidding. Card Drafting. Catch the Leader. Hand Management. Team-Based Game. Variable Player Powers. Worker Placement. Different Worker Types	Strategy Games
147303	Carcassonne: South Seas	2013	2	5	35	8	3058	7.10	970	1.88	4863	Area Majority / Influence. Set Collection. Tile Placement	Family Games
13823	Fairy Tale	2004	2	5	30	10	8466	6.73	971	1.77	12226	Card Drafting. Drafting. Hand Management. Set Collection. Simultaneous Action Selection	Family Games. Strategy Games
234669	Legacy of Dragonholt	2017	1	6	999	14	2278	7.29	972	1.21	5319	Cooperative Game. Narrative Choice / Paragraph. Role Playing. Storytelling	Thematic Games
141423	Dead Men Tell No Tales	2015	2	5	75	13	2986	7.13	973	2.52	5851	Action Points. Cooperative Game. Dice Rolling. Grid Movement. Modular Board. Pick-up and Deliver. Variable Player Powers	Strategy Games. Thematic Games
38159	Ultimate Werewolf: Ultimate Edition	2008	5	68	90	8	3772	7.02	974	1.49	6515	Hidden Roles. Player Elimination. Role Playing. Roles with Asymmetric Information. Team-Based Game. Traitor Game. Voting	Party Games
208024	The Reckoners	2018	1	6	100	13	1404	7.80	975	2.73	2586	Cooperative Game. Dice Rolling. Push Your Luck. Simultaneous Action Selection. Solo / Solitaire Game. Variable Player Powers	Thematic Games
230933	Merlin	2017	2	4	75	14	2836	7.11	976	3.09	4282	Area Majority / Influence. Roll / Spin and Move. Rondel. Set Collection. Worker Placement	Strategy Games
244049	Forum Trajanum	2018	2	4	120	12	2005	7.34	977	3.48	3454	Drafting. Square Grid. Tile Placement. Variable Player Powers	Strategy Games
23094	Planet Steam	2008	2	5	180	14	2744	7.14	978	3.76	5238	Auction/Bidding. Commodity Speculation. Market. Trading	Strategy Games
105	Colossal Arena	1997	2	5	60	8	6970	6.77	979	2.02	8505	Betting and Bluffing. Hand Management	Family Games. Strategy Games
